"NO","PACKAGING TYPE","PO NO.","ITEM NO.","BRAND","BATERY TYPE","CELL GRADE","ITEM REMARK 1","REMARK","DESTINATION","ORDER QTY","CR DATE","CURRENCY","PRICE","SALES AMOUNT","CR MONTH","SALES MONTH","TERM","STANDARD PRICE","STOCK WAREHOUSE","STOCK IN TRANSIT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"758","BULK LR6","'KOREA SEP O/F","23581","ENERGIZER X91 ASIA LR6 BULK","LR6","G08NC","11. ENERGIZER","FDKE - ENR XI19 KOREA","0","446400","05-SEP-18","US$","0.1147","51202.08","9","9","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","446,400","51,202","0","0","0","0","0","0","0","0","0","0","0","0"
"759","BULK LR6","'KOREA JUNE O/F","23581","ENERGIZER X91 ASIA LR6 BULK","LR6","G08NC","11. ENERGIZER","FDKE - ENR XI19 KOREA","0","565440","07-JUN-18","US$","0.1147","64855.968","6","6","FOB","0","0","0","0","0","0","0","0","0","75,120","8,616","490,320","56,240","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"760","BULK LR6","'FIENR18-024","23581","ENERGIZER X91 ASIA LR6 BULK","LR6","G08NC","11. ENERGIZER","FDKE - ENR SIN XI19","0","535680","17-APR-18","US$","0.1147","61442.496","4","4","FOB","0","0","0","0","0","0","0","0","0","535,680","61,442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"761","BULK LR6","'FIENR18-025","23581","ENERGIZER X91 ASIA LR6 BULK","LR6","G08NC","11. ENERGIZER","FDKE - ENR XI19 KOREA","0","446400","09-APR-18","US$","0.1147","51202.08","4","4","FOB","0","0","0","0","0","0","0","0","0","446,400","51,202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"762","BULK LR6","'FIENR18-023","23581","ENERGIZER X91 ASIA LR6 BULK","LR6","G08NC","11. ENERGIZER","FDKE - ENR XI19 KOREA","0","119040","13-APR-18","US$","0.1147","13653.888","4","4","FOB","0","0","0","0","0","0","0","0","0","119,040","13,654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"763","BLISTER LR6 (4B+2)","'FI/18-020","94980","FJ UNIVERSAL POWER EU LR6 4B+2","LR6","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","43200","28-FEB-18","US$","0.102","4406.4","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"764","BLISTER LR6 (4B+2)","'FI/18-032","94980","FJ UNIVERSAL POWER EU LR6 4B+2","LR6","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","57600","17-MAY-18","US$","0.102","5875.2","5","5","FOB","0","0","0","0","0","0","0","0","0","25,296","2,580","32,304","3,295","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"765","BLISTER LR6 (4B+2)","'FI/18-017","94983","FJ UNIVERSAL PWR ASIA LR6 4B+2","LR6","C1","02. Global B to C","OVERSEAS - FJ EUROPE","0","34560","28-FEB-18","US$","0.102","3525.12","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"766","BLISTER LR6 (4B+2)","'YOSHIDA A18-03-02","94983","FJ UNIVERSAL PWR ASIA LR6 4B+2","LR6","C1","02. Global B to C","","0","34560","20-APR-18","US$","0.102","3525.12","4","4","FOB","0","0","0","0","0","0","0","0","0","34,560","3,525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"767","BLISTER LR6 (4B+2)","'FI/18-044","94983","FJ UNIVERSAL PWR ASIA LR6 4B+2","LR6","C1","02. Global B to C","OVERSEAS - FJ ASIA","0","34560","05-APR-18","US$","0.102","3525.12","4","4","FOB","0","0","0","0","0","0","0","0","0","34,560","3,525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"768","BULK LR03","'EI18-015","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","132300","21-FEB-18","US$","0.0774","10240.02","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"769","BULK LR03","'EI18-016","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","37800","19-FEB-18","US$","0.0774","2925.72","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"770","BULK LR03","'EI18-020","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","56700","23-FEB-18","US$","0.0774","4388.58","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"771","BULK LR03","'EI18-030","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","132300","16-MAR-18","US$","0.0774","10240.02","3","3","FOB","0","0","0","0","0","0","0","132,300","10,240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"772","BULK LR03","'EI18-032","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","56700","15-MAR-18","US$","0.0774","4388.58","3","3","FOB","0","0","0","0","0","0","0","56,700","4,389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"773","BULK LR03","'EI18-035","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","66150","19-MAR-18","US$","0.0774","5120.01","3","3","FOB","0","0","0","0","0","0","0","66,150","5,120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774","BULK LR03","'MAY SEND O/F","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","66150","22-MAY-18","US$","0.0774","5120.01","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","66,150","5,120","0","0","0","0","0","0","0","0","0","0","0","0"
"775","BULK LR03","'SEND JUNE  O/F","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","94500","02-JUN-18","US$","0.0774","7314.3","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","94,500","7,314","0","0","0","0","0","0","0","0","0","0","0","0"
"776","BULK LR03","'JUL SEND O/F","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","66150","20-JUL-18","US$","0.0774","5120.01","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"777","BULK LR03","'EI18-057","55121","SONY PLUS LR03 BULK V2","LR03","C1","05. SONY","FDK E - SONY SEND","0","56700","26-APR-18","US$","0.0774","4388.58","4","4","FOB","0","0","0","0","0","0","0","0","0","39,044","3,022","17,656","1,367","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"778","BULK LR03","'FIAL18-001","37415","FUJIFILM LR03 BULK","LR03","C1","01. Global B to B","OVERSEAS - FUJI","0","800000","14-FEB-18","US$","0.088","70400","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"779","BULK LR03","'FIAL18-002","37415","FUJIFILM LR03 BULK","LR03","C1","01. Global B to B","OVERSEAS - FUJI","0","800000","12-MAR-18","US$","0.088","70400","3","3","FOB","0","0","0","0","0","0","0","800,000","70,400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"780","BULK LR03","'FIAL18-006","37415","FUJIFILM LR03 BULK","LR03","C1","01. Global B to B","OVERSEAS - FUJI","0","800000","03-MAY-18","US$","0.088","70400","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","800,000","70,400","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781","BULK LR03","'FIAL18-007","37415","FUJIFILM LR03 BULK","LR03","C1","01. Global B to B","OVERSEAS - FUJI","0","800000","06-JUN-18","US$","0.088","70400","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","28,102","2,473","0","0","0","0","0","0","0","0","0","0","0","0"
"782","BULK LR03","'FIAL18-008","37415","FUJIFILM LR03 BULK","LR03","C1","01. Global B to B","OVERSEAS - FUJI","0","800000","02-AUG-18","US$","0.088","70400","8","8","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","BULK LR03","'FIAL18-009","37415","FUJIFILM LR03 BULK","LR03","C1","01. Global B to B","OVERSEAS - FUJI","0","800000","19-JUL-18","US$","0.088","70400","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"784","BULK LR03","'FITK/18-017","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","22050","15-FEB-18","US$","0.0825","1819.125","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785","BULK LR03","'FITK/18-017","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","19950","15-FEB-18","US$","0.0825","1645.875","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"786","BULK LR03","'FITK/18-031","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","12600","07-MAR-18","US$","0.0825","1039.5","3","3","FOB","0","0","0","0","0","0","0","12,600","1,040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"787","BULK LR03","'FITK/18-032","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","10500","14-MAR-18","US$","0.0825","866.25","3","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"788","BULK LR03","'FITK/18-033","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","10500","22-MAR-18","US$","0.0825","866.25","3","3","FOB","0","0","0","0","0","0","0","10,500","866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"789","BULK LR03","'FITK/18-035","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","24150","22-MAR-18","US$","0.0825","1992.375","3","3","FOB","0","0","0","0","0","0","0","24,150","1,992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"790","BULK LR03","'OLYMPUS LR03FI 20180323","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","38850","05-MAY-18","US$","0.0825","3205.125","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","38,850","3,205","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"791","BULK LR03","'OLYMPUS LR03FI 20180327","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","18900","12-MAY-18","US$","0.0825","1559.25","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","18,900","1,559","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"792","BULK LR03","'OLYMPUS LR03FI 20180327","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","10500","12-MAY-18","US$","0.0825","866.25","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","10,500","866","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"793","BULK LR03","'FITK/18-034","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","DOMESTIC OEM - OLYMPUS","0","22050","04-APR-18","US$","0.0825","1819.125","4","4","FOB","0","0","0","0","0","0","0","0","0","22,050","1,819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"794","BULK LR03","'FITK/18-057","72119","FJ LONGLIFE JEC LR03 BULK","LR03","C1","03. Domestic B to B","","0","10500","10-APR-18","US$","0.0825","866.25","4","4","FOB","0","0","0","0","0","0","0","0","0","10,500","866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"795","BULK LR03","'FIAL18-004","93940","FJ EUR LR03G (BULK)","LR03","C1","01. Global B to B","OVERSEAS OEM - CICOR","0","91350","15-FEB-18","US$","0.0762","6960.87","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796","BULK LR03","'FIAL18-018","93940","FJ EUR LR03G (BULK)","LR03","C1","01. Global B to B","OVERSEAS OEM - CICOR","0","121800","16-MAY-18","US$","0.0762","9281.16","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","121,800","9,281","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"797","BULK LR03","'FIAL18-015","93940","FJ EUR LR03G (BULK)","LR03","C1","01. Global B to B","OVERSEAS OEM - CICOR","0","91350","19-APR-18","US$","0.0762","6960.87","4","4","FOB","0","0","0","0","0","0","0","0","0","91,350","6,961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"798","BULK LR6","'FITK/18-009","23501","FJ LONGLIFE JEE LR6 BULK","LR6","C1","03. Domestic B to B","DOMESTIC OEM - CENTURY","0","300000","14-FEB-18","US$","0.109","32700","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","BULK LR6","'FITK/17-180","23502","FJ LONGLIFE JEE (T) LR6 BULK","LR6","C1","03. Domestic B to B","DOMESTIC OEM - TAMA ELECTRONIC","0","720000","06-FEB-18","US$","0.1037","74664","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"800","BULK LR6","'FITK/18-002","23502","FJ LONGLIFE JEE (T) LR6 BULK","LR6","C1","03. Domestic B to B","DOMESTIC OEM - TAMA ELECTRONIC","0","720000","28-FEB-18","US$","0.1037","74664","2","3","FOB","0","0","0","0","0","0","0","24,000","2,489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"801","BULK LR6","'FITK/18-038","23502","FJ LONGLIFE JEE (T) LR6 BULK","LR6","C1","03. Domestic B to B","DOMESTIC OEM - TAMA ELECTRONIC","0","500000","09-MAY-18","US$","0.1037","51850","5","5","FOB","0","0","0","0","0","0","0","0","0","138,000","14,311","362,000","37,539","0","0","153,600","15,928","0","0","0","0","0","0","0","0","0","0"
"802","BULK LR6","'FITK/18-037","23502","FJ LONGLIFE JEE (T) LR6 BULK","LR6","C1","03. Domestic B to B","DOMESTIC OEM - TAMA ELECTRONIC","0","360000","05-APR-18","US$","0.1037","37332","4","4","FOB","0","360,000","0","0","0","0","0","360,000","37,332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","BULK LR1","'18FI005","86585","PANASONIC T LR1 BULK XA","LR1","C","08. PANASONIC","PANASONIC","0","10500","07-FEB-18","US$","0.1087","1141.35","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"804","BULK LR1","'18FI005","86585","PANASONIC T LR1 BULK XA","LR1","C","08. PANASONIC","PANASONIC","0","3000","21-FEB-18","US$","0.1087","326.1","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"805","BULK LR1","'18FI012","86585","PANASONIC T LR1 BULK XA","LR1","C","08. PANASONIC","PANASONIC","0","4500","17-APR-18","US$","0.1087","489.15","4","4","FOB","0","0","0","0","0","0","0","0","0","4,500","489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"806","BULK LR03 IN PACKAGING","'EI18-009","20858","LECLANCHE LR03 BULK","LR03","G06NC","02. Global B to C","OVERSEAS - LECLANCHE","0","89600","16-FEB-18","US$","0.0897","8037.12","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"807","BULK LR03 IN PACKAGING","'EI18-010","20858","LECLANCHE LR03 BULK","LR03","G06NC","02. Global B to C","OVERSEAS - LECLANCHE","0","89600","16-FEB-18","US$","0.0897","8037.12","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"808","BULK LR6 IN PACKAGING","'EI18-045","20848","LECLANCHE LR6 BULK","LR6","G06NC","02. Global B to C","OVERSEAS - LECLANCHE","0","72000","16-MAR-18","US$","0.13","9360","3","3","FOB","0","0","0","0","0","0","0","72,000","9,360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"809","BULK LR6 IN PACKAGING","'EI18-046","20848","LECLANCHE LR6 BULK","LR6","G06NC","02. Global B to C","OVERSEAS - LECLANCHE","0","120000","16-MAR-18","US$","0.13","15600","3","3","FOB","0","0","0","0","0","0","0","120,000","15,600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"810","MANUAL SHRINK LR6 (10S)","'EI18-007","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","08-FEB-18","US$","0.106","1017.6","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"811","MANUAL SHRINK LR6 (10S)","'EI18-022","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","19200","14-FEB-18","US$","0.106","2035.2","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"812","MANUAL SHRINK LR6 (10S)","'EI18-024","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","21-FEB-18","US$","0.106","1017.6","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"813","MANUAL SHRINK LR6 (10S)","'EI18-039","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","08-MAR-18","US$","0.106","1017.6","3","3","FOB","0","0","0","0","0","0","0","9,600","1,018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"814","MANUAL SHRINK LR6 (10S)","'EI18-043","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","9600","22-MAR-18","US$","0.106","1017.6","3","3","FOB","0","0","0","0","0","0","0","9,600","1,018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"815","MANUAL SHRINK LR6 (10S)","'EI18-048","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","28800","05-APR-18","US$","0.106","3052.8","4","4","FOB","0","0","0","0","0","0","0","0","0","28,800","3,053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"816","MANUAL SHRINK LR6 (10S)","'EI18-047","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","38400","29-MAR-18","US$","0.106","4070.4","3","4","FOB","0","0","38,400","0","0","0","0","38,400","4,070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"817","MANUAL SHRINK LR6 (10S)","'EI18-058","55246","SONY SG LR6 (10S)","LR6","C1","05. SONY","FDK E - SONY 2nd","0","38400","12-APR-18","US$","0.106","4070.4","4","4","FOB","0","0","0","0","0","0","0","0","0","38,400","4,070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"818","MANUAL SHRINK LR03 (8S)","'FI/18-032","92090","FJ UNIVERSAL POWER EU LR03 8S","LR03","C1","","OVERSEAS - FJ EUROPE","0","138240","17-MAY-18","US$","0.0847","11708.928","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","132,608","11,232","5,632","477","0","0","0","0","0","0","0","0","0","0","0","0"
"819","MANUAL SHRINK LR03 (8S)","'FI/18-021","92090","FJ UNIVERSAL POWER EU LR03 8S","LR03","C1","","OVERSEAS - FJ EUROPE","0","92160","22-MAR-18","US$","0.0847","7805.952","3","3","FOB","0","0","0","0","0","0","0","0","0","92,160","7,806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"820","MANUAL SHRINK LR03 (4S) FU INSP","'18FI004","29013","MITSUBISHI EM LR03 4S NBC","LR03","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","40000","15-FEB-18","US$","0.0829","3316","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"821","MANUAL SHRINK LR03 (4S) FU INSP","'18FI010","29013","MITSUBISHI EM LR03 4S NBC","LR03","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","320000","22-MAR-18","US$","0.0829","26528","3","3","FOB","0","0","0","0","0","0","0","320,000","26,528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"822","MANUAL SHRINK LR03 (4S) FU INSP","'MITSUBISHI MAY O/F","29013","MITSUBISHI EM LR03 4S NBC","LR03","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","320000","24-MAY-18","US$","0.0829","26528","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","320,000","26,528","0","0","0","0","0","0","0","0","0","0","0","0"
"823","MANUAL SHRINK LR03 (4S) FU INSP","'18FI015","29013","MITSUBISHI EM LR03 4S NBC","LR03","C1","06. MITSUBISHI","FDK E - MITSUBISHI EM","0","280000","20-APR-18","US$","0.0829","23212","4","4","FOB","0","0","0","0","0","0","0","0","0","5,200","431","274,800","22,781","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"824","MANUAL SHRINK LR03 (4S) FU INSP","'18FI004","30473","MITSUBISHI GD LR03 4S NBC","LR03","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","65600","15-FEB-18","US$","0.0872","5720.32","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"825","MANUAL SHRINK LR03 (4S) FU INSP","'18FI010","30473","MITSUBISHI GD LR03 4S NBC","LR03","C1","06. MITSUBISHI","FDK E - MITSUBISHI GD","0","188800","15-MAR-18","US$","0.0872","16463.36","3","3","FOB","0","0","0","0","0","0","0","188,800","16,463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"826","MANUAL SHRINK LR03 (2S)","'FIAL17-063","57326","FUJITSU G JE LR03 (2S)","LR03","C1","01. Global B to B","OVERSEAS OEM - POWERTRONICS","0","384000","09-MAR-18","US$","0.0762","29260.8","3","3","FOB","0","0","0","0","0","0","0","384,000","29,261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"827","MANUAL SHRINK LR03 (2S)","'INQ TSUKADA G18-027","57326","FUJITSU G JE LR03 (2S)","LR03","C1","01. Global B to B","OVERSEAS OEM - POWERTRONICS","0","384000","20-JUL-18","US$","0.0762","29260.8","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","244,800","18,654","0","0","0","0","0","0","0","0","0","0","0","0"
